STATE,YEAR,MONTH,MONTH_NUM,RAINFALL
UTTARAKHAND,2002,FEB,2,123.2
UTTARAKHAND,2002,MAR,3,100.0
UTTARAKHAND,2002,APR,4,76.3
UTTARAKHAND,2002,MAY,5,82.3
UTTARAKHAND,2002,JUN,6,139.6
UTTARAKHAND,2002,JUL,7,205.7
UTTARAKHAND,2002,AUG,8,465.4
UTTARAKHAND,2002,SEP,9,301.3
UTTARAKHAND,2002,OCT,10,19.9
UTTARAKHAND,2002,NOV,11,3.0
UTTARAKHAND,2002,DEC,12,4.2
UTTARAKHAND,2003,JAN,1,40.7
UTTARAKHAND,2003,FEB,2,126.0
UTTARAKHAND,2003,MAR,3,99.7
UTTARAKHAND,2003,APR,4,54.1
UTTARAKHAND,2003,MAY,5,67.1
UTTARAKHAND,2003,JUN,6,145.2
UTTARAKHAND,2003,JUL,7,515.3
UTTARAKHAND,2003,AUG,8,416.2
UTTARAKHAND,2003,SEP,9,239.9
UTTARAKHAND,2003,OCT,10,1.8
UTTARAKHAND,2003,NOV,11,4.8
UTTARAKHAND,2003,DEC,12,23.6
UTTARAKHAND,2004,JAN,1,58.5
UTTARAKHAND,2004,FEB,2,11.7
UTTARAKHAND,2004,MAR,3,0.0
UTTARAKHAND,2004,APR,4,51.5
UTTARAKHAND,2004,MAY,5,66.0
UTTARAKHAND,2004,JUN,6,130.7
UTTARAKHAND,2004,JUL,7,400.9
UTTARAKHAND,2004,AUG,8,326.3
UTTARAKHAND,2004,SEP,9,96.8
UTTARAKHAND,2004,OCT,10,70.7
UTTARAKHAND,2004,NOV,11,0.8
UTTARAKHAND,2004,DEC,12,5.7
UTTARAKHAND,2005,JAN,1,64.1
UTTARAKHAND,2005,FEB,2,83.2
UTTARAKHAND,2005,MAR,3,54.2
UTTARAKHAND,2005,APR,4,12.8
UTTARAKHAND,2005,MAY,5,52.1
UTTARAKHAND,2005,JUN,6,74.0
UTTARAKHAND,2005,JUL,7,400.1
UTTARAKHAND,2005,AUG,8,249.2
UTTARAKHAND,2005,SEP,9,337.9
UTTARAKHAND,2005,OCT,10,14.1
UTTARAKHAND,2005,NOV,11,2.2
UTTARAKHAND,2005,DEC,12,4.3
UTTARAKHAND,2006,JAN,1,48.7
UTTARAKHAND,2006,FEB,2,9.6
UTTARAKHAND,2006,MAR,3,71.7
UTTARAKHAND,2006,APR,4,52.2
UTTARAKHAND,2006,MAY,5,120.5
UTTARAKHAND,2006,JUN,6,104.2
UTTARAKHAND,2006,JUL,7,345.6
UTTARAKHAND,2006,AUG,8,294.7
UTTARAKHAND,2006,SEP,9,79.1
UTTARAKHAND,2006,OCT,10,18.8
UTTARAKHAND,2006,NOV,11,6.8
UTTARAKHAND,2006,DEC,12,27.0
UTTARAKHAND,2007,JAN,1,1.7
UTTARAKHAND,2007,FEB,2,138.9
UTTARAKHAND,2007,MAR,3,123.1
UTTARAKHAND,2007,APR,4,41.1
UTTARAKHAND,2007,MAY,5,78.8
UTTARAKHAND,2007,JUN,6,139.9
UTTARAKHAND,2007,JUL,7,522.9
UTTARAKHAND,2007,AUG,8,502.8
UTTARAKHAND,2007,SEP,9,325.6
UTTARAKHAND,2007,OCT,10,25.1
UTTARAKHAND,2007,NOV,11,7.8
UTTARAKHAND,2007,DEC,12,16.7
UTTARAKHAND,2008,JAN,1,55.6
UTTARAKHAND,2008,FEB,2,11.7
UTTARAKHAND,2008,MAR,3,18.1
UTTARAKHAND,2008,APR,4,93.0
UTTARAKHAND,2008,MAY,5,67.3
UTTARAKHAND,2008,JUN,6,332.4
UTTARAKHAND,2008,JUL,7,313.3
UTTARAKHAND,2008,AUG,8,245.8
UTTARAKHAND,2008,SEP,9,190.8
UTTARAKHAND,2008,OCT,10,23.1
UTTARAKHAND,2008,NOV,11,11.9
UTTARAKHAND,2008,DEC,12,0.6
UTTARAKHAND,2009,JAN,1,1.8
UTTARAKHAND,2009,FEB,2,27.6
UTTARAKHAND,2009,MAR,3,18.8
UTTARAKHAND,2009,APR,4,18.4
UTTARAKHAND,2009,MAY,5,77.6
UTTARAKHAND,2009,JUN,6,41.9
UTTARAKHAND,2009,JUL,7,157.5
UTTARAKHAND,2009,AUG,8,202.6
UTTARAKHAND,2009,SEP,9,206.6
UTTARAKHAND,2009,OCT,10,81.3
UTTARAKHAND,2009,NOV,11,12.6
UTTARAKHAND,2009,DEC,12,0.9
UTTARAKHAND,2010,JAN,1,11.4
UTTARAKHAND,2010,FEB,2,62.1
UTTARAKHAND,2010,MAR,3,3.8
UTTARAKHAND,2010,APR,4,13.8
UTTARAKHAND,2010,MAY,5,47.0
UTTARAKHAND,2010,JUN,6,72.7
UTTARAKHAND,2010,JUL,7,455.8
UTTARAKHAND,2010,AUG,8,335.7
UTTARAKHAND,2010,SEP,9,389.7
UTTARAKHAND,2010,OCT,10,8.0
UTTARAKHAND,2010,NOV,11,4.5
UTTARAKHAND,2010,DEC,12,19.5
UTTARAKHAND,2011,JAN,1,30.9
UTTARAKHAND,2011,FEB,2,65.2
UTTARAKHAND,2011,MAR,3,18.0
UTTARAKHAND,2011,APR,4,30.9
UTTARAKHAND,2011,MAY,5,84.2
UTTARAKHAND,2011,JUN,6,223.1
UTTARAKHAND,2011,JUL,7,433.3
UTTARAKHAND,2011,AUG,8,523.7
UTTARAKHAND,2011,SEP,9,148.4
UTTARAKHAND,2011,OCT,10,3.4
UTTARAKHAND,2011,NOV,11,1.2
UTTARAKHAND,2011,DEC,12,2.3
UTTARAKHAND,2012,JAN,1,38.8
UTTARAKHAND,2012,FEB,2,11.9
UTTARAKHAND,2012,MAR,3,28.1
UTTARAKHAND,2012,APR,4,39.2
UTTARAKHAND,2012,MAY,5,9.1
UTTARAKHAND,2012,JUN,6,46.0
UTTARAKHAND,2012,JUL,7,387.1
UTTARAKHAND,2012,AUG,8,419.5
UTTARAKHAND,2012,SEP,9,220.6
UTTARAKHAND,2012,OCT,10,4.7
UTTARAKHAND,2012,NOV,11,3.4
UTTARAKHAND,2012,DEC,12,15.5
UTTARAKHAND,2013,JAN,1,73.0
UTTARAKHAND,2013,FEB,2,188.3
UTTARAKHAND,2013,MAR,3,22.0
UTTARAKHAND,2013,APR,4,24.7
UTTARAKHAND,2013,MAY,5,18.2
UTTARAKHAND,2013,JUN,6,488.9
UTTARAKHAND,2013,JUL,7,413.4
UTTARAKHAND,2013,AUG,8,359.4
UTTARAKHAND,2013,SEP,9,111.3
UTTARAKHAND,2013,OCT,10,29.1
UTTARAKHAND,2013,NOV,11,3.2
UTTARAKHAND,2013,DEC,12,3.8
UTTARAKHAND,2014,JAN,1,45.9
UTTARAKHAND,2014,FEB,2,99.9
UTTARAKHAND,2014,MAR,3,68.4
UTTARAKHAND,2014,APR,4,37.6
UTTARAKHAND,2014,MAY,5,52.9
UTTARAKHAND,2014,JUN,6,62.9
UTTARAKHAND,2014,JUL,7,462.7
UTTARAKHAND,2014,AUG,8,264.2
UTTARAKHAND,2014,SEP,9,107.9
UTTARAKHAND,2014,OCT,10,40.8
UTTARAKHAND,2014,NOV,11,0.0
UTTARAKHAND,2014,DEC,12,44.3
UTTARAKHAND,2015,JAN,1,54.5
UTTARAKHAND,2015,FEB,2,62.6
UTTARAKHAND,2015,MAR,3,127.3
UTTARAKHAND,2015,APR,4,57.3
UTTARAKHAND,2015,MAY,5,38.0
UTTARAKHAND,2015,JUN,6,186.6
UTTARAKHAND,2015,JUL,7,337.0
UTTARAKHAND,2015,AUG,8,305.3
UTTARAKHAND,2015,SEP,9,52.6
UTTARAKHAND,2015,OCT,10,16.8
UTTARAKHAND,2015,NOV,11,2.4
UTTARAKHAND,2015,DEC,12,7.2
VIDARBHA,1901,JAN,1,36.8
VIDARBHA,1901,FEB,2,39.9
VIDARBHA,1901,MAR,3,30.9
VIDARBHA,1901,APR,4,26.1
VIDARBHA,1901,MAY,5,7.3
VIDARBHA,1901,JUN,6,129.7
VIDARBHA,1901,JUL,7,295.3
VIDARBHA,1901,AUG,8,368.8
VIDARBHA,1901,SEP,9,123.4
VIDARBHA,1901,OCT,10,35.2
VIDARBHA,1901,NOV,11,0.0
VIDARBHA,1901,DEC,12,0.0
VIDARBHA,1902,JAN,1,1.6
VIDARBHA,1902,FEB,2,0.1
VIDARBHA,1902,MAR,3,0.0
VIDARBHA,1902,APR,4,6.5
VIDARBHA,1902,MAY,5,4.1
VIDARBHA,1902,JUN,6,38.0
VIDARBHA,1902,JUL,7,270.7
VIDARBHA,1902,AUG,8,204.7
VIDARBHA,1902,SEP,9,150.9
VIDARBHA,1902,OCT,10,29.6
VIDARBHA,1902,NOV,11,16.1
VIDARBHA,1902,DEC,12,26.7
VIDARBHA,1903,JAN,1,5.2
VIDARBHA,1903,FEB,2,4.0
VIDARBHA,1903,MAR,3,0.1
VIDARBHA,1903,APR,4,2.5
VIDARBHA,1903,MAY,5,37.8
VIDARBHA,1903,JUN,6,121.2
VIDARBHA,1903,JUL,7,475.5
VIDARBHA,1903,AUG,8,325.5
VIDARBHA,1903,SEP,9,154.8
VIDARBHA,1903,OCT,10,100.8
VIDARBHA,1903,NOV,11,2.0
VIDARBHA,1903,DEC,12,0.0
VIDARBHA,1904,JAN,1,4.3
VIDARBHA,1904,FEB,2,2.4
VIDARBHA,1904,MAR,3,12.9
VIDARBHA,1904,APR,4,0.2
VIDARBHA,1904,MAY,5,14.8
VIDARBHA,1904,JUN,6,148.9
VIDARBHA,1904,JUL,7,158.3
VIDARBHA,1904,AUG,8,151.8
VIDARBHA,1904,SEP,9,196.9
VIDARBHA,1904,OCT,10,61.7
VIDARBHA,1904,NOV,11,0.0
VIDARBHA,1904,DEC,12,0.9
VIDARBHA,1905,JAN,1,7.3
VIDARBHA,1905,FEB,2,12.7
VIDARBHA,1905,MAR,3,12.4
VIDARBHA,1905,APR,4,16.2
VIDARBHA,1905,MAY,5,14.0
VIDARBHA,1905,JUN,6,81.0
VIDARBHA,1905,JUL,7,254.5
VIDARBHA,1905,AUG,8,216.3
VIDARBHA,1905,SEP,9,321.3
VIDARBHA,1905,OCT,10,6.0
VIDARBHA,1905,NOV,11,0.2
VIDARBHA,1905,DEC,12,0.0
VIDARBHA,1906,JAN,1,12.9
VIDARBHA,1906,FEB,2,3.3
VIDARBHA,1906,MAR,3,11.9
VIDARBHA,1906,APR,4,0.2
VIDARBHA,1906,MAY,5,6.1
VIDARBHA,1906,JUN,6,328.1
VIDARBHA,1906,JUL,7,350.4
VIDARBHA,1906,AUG,8,325.8
VIDARBHA,1906,SEP,9,113.3
VIDARBHA,1906,OCT,10,6.9
VIDARBHA,1906,NOV,11,14.3
VIDARBHA,1906,DEC,12,18.1
VIDARBHA,1907,JAN,1,3.6
VIDARBHA,1907,FEB,2,52.9
VIDARBHA,1907,MAR,3,3.7
VIDARBHA,1907,APR,4,45.3
VIDARBHA,1907,MAY,5,1.6
VIDARBHA,1907,JUN,6,181.4
VIDARBHA,1907,JUL,7,309.7
VIDARBHA,1907,AUG,8,332.6
VIDARBHA,1907,SEP,9,59.7
VIDARBHA,1907,OCT,10,0.2
VIDARBHA,1907,NOV,11,15.7
VIDARBHA,1907,DEC,12,4.3
VIDARBHA,1908,JAN,1,4.1
VIDARBHA,1908,FEB,2,15.5
VIDARBHA,1908,MAR,3,13.5
VIDARBHA,1908,APR,4,5.7
VIDARBHA,1908,MAY,5,1.5
VIDARBHA,1908,JUN,6,232.0
VIDARBHA,1908,JUL,7,355.2
VIDARBHA,1908,AUG,8,398.4
VIDARBHA,1908,SEP,9,205.9
VIDARBHA,1908,OCT,10,7.8
VIDARBHA,1908,NOV,11,0.0
VIDARBHA,1908,DEC,12,3.9
VIDARBHA,1909,JAN,1,1.3
VIDARBHA,1909,FEB,2,10.0
VIDARBHA,1909,MAR,3,4.8
VIDARBHA,1909,APR,4,31.5
VIDARBHA,1909,MAY,5,17.9
VIDARBHA,1909,JUN,6,157.1
VIDARBHA,1909,JUL,7,405.0
VIDARBHA,1909,AUG,8,176.0
VIDARBHA,1909,SEP,9,160.3
VIDARBHA,1909,OCT,10,7.3
VIDARBHA,1909,NOV,11,0.0
VIDARBHA,1909,DEC,12,90.6
VIDARBHA,1910,JAN,1,0.0
VIDARBHA,1910,FEB,2,0.0
VIDARBHA,1910,MAR,3,0.0
VIDARBHA,1910,APR,4,0.1
VIDARBHA,1910,MAY,5,10.0
VIDARBHA,1910,JUN,6,289.1
VIDARBHA,1910,JUL,7,297.4
VIDARBHA,1910,AUG,8,278.7
VIDARBHA,1910,SEP,9,300.3
VIDARBHA,1910,OCT,10,57.7
VIDARBHA,1910,NOV,11,60.8
VIDARBHA,1910,DEC,12,0.0
VIDARBHA,1911,JAN,1,18.2
VIDARBHA,1911,FEB,2,0.0
VIDARBHA,1911,MAR,3,2.2
VIDARBHA,1911,APR,4,0.0
VIDARBHA,1911,MAY,5,2.6
VIDARBHA,1911,JUN,6,218.0
VIDARBHA,1911,JUL,7,205.9
VIDARBHA,1911,AUG,8,292.3
VIDARBHA,1911,SEP,9,176.1
VIDARBHA,1911,OCT,10,27.5
VIDARBHA,1911,NOV,11,39.9
VIDARBHA,1911,DEC,12,0.0
VIDARBHA,1912,JAN,1,0.6
VIDARBHA,1912,FEB,2,49.3
VIDARBHA,1912,MAR,3,0.2
VIDARBHA,1912,APR,4,6.1
VIDARBHA,1912,MAY,5,7.2
VIDARBHA,1912,JUN,6,54.2
VIDARBHA,1912,JUL,7,364.5
VIDARBHA,1912,AUG,8,391.9
VIDARBHA,1912,SEP,9,117.0
VIDARBHA,1912,OCT,10,6.9
VIDARBHA,1912,NOV,11,15.6
VIDARBHA,1912,DEC,12,0.5
VIDARBHA,1913,JAN,1,0.0
VIDARBHA,1913,FEB,2,24.9
VIDARBHA,1913,MAR,3,4.0
VIDARBHA,1913,APR,4,1.8
VIDARBHA,1913,MAY,5,17.2
VIDARBHA,1913,JUN,6,199.8
VIDARBHA,1913,JUL,7,378.3
VIDARBHA,1913,AUG,8,244.3
VIDARBHA,1913,SEP,9,137.2
VIDARBHA,1913,OCT,10,17.4
VIDARBHA,1913,NOV,11,0.3
VIDARBHA,1913,DEC,12,27.4
VIDARBHA,1914,JAN,1,0.0
VIDARBHA,1914,FEB,2,13.4
VIDARBHA,1914,MAR,3,12.8
VIDARBHA,1914,APR,4,39.1
VIDARBHA,1914,MAY,5,15.9
VIDARBHA,1914,JUN,6,239.5
VIDARBHA,1914,JUL,7,341.2
VIDARBHA,1914,AUG,8,245.6
VIDARBHA,1914,SEP,9,266.6
VIDARBHA,1914,OCT,10,6.1
VIDARBHA,1914,NOV,11,5.7
VIDARBHA,1914,DEC,12,13.1
VIDARBHA,1915,JAN,1,33.3
VIDARBHA,1915,FEB,2,9.1
VIDARBHA,1915,MAR,3,65.9
VIDARBHA,1915,APR,4,18.9
VIDARBHA,1915,MAY,5,13.1
VIDARBHA,1915,JUN,6,190.2
VIDARBHA,1915,JUL,7,311.0
VIDARBHA,1915,AUG,8,229.6
VIDARBHA,1915,SEP,9,195.2
VIDARBHA,1915,OCT,10,111.0
VIDARBHA,1915,NOV,11,7.4
VIDARBHA,1915,DEC,12,15.0
VIDARBHA,1916,JAN,1,0.0
VIDARBHA,1916,FEB,2,14.4
VIDARBHA,1916,MAR,3,0.8
VIDARBHA,1916,APR,4,2.2
VIDARBHA,1916,MAY,5,21.7
VIDARBHA,1916,JUN,6,257.0
VIDARBHA,1916,JUL,7,345.3
VIDARBHA,1916,AUG,8,306.2
VIDARBHA,1916,SEP,9,253.1
VIDARBHA,1916,OCT,10,124.1
VIDARBHA,1916,NOV,11,37.4
VIDARBHA,1916,DEC,12,0.0
VIDARBHA,1917,JAN,1,0.9
VIDARBHA,1917,FEB,2,78.5
VIDARBHA,1917,MAR,3,20.6
VIDARBHA,1917,APR,4,11.5
VIDARBHA,1917,MAY,5,48.9
VIDARBHA,1917,JUN,6,234.9
VIDARBHA,1917,JUL,7,350.1
VIDARBHA,1917,AUG,8,200.3
VIDARBHA,1917,SEP,9,328.5
VIDARBHA,1917,OCT,10,120.9
VIDARBHA,1917,NOV,11,1.7
VIDARBHA,1917,DEC,12,0.0
VIDARBHA,1918,JAN,1,2.5
VIDARBHA,1918,FEB,2,2.9
VIDARBHA,1918,MAR,3,3.1
VIDARBHA,1918,APR,4,0.2
VIDARBHA,1918,MAY,5,83.1
VIDARBHA,1918,JUN,6,278.3
VIDARBHA,1918,JUL,7,168.0
VIDARBHA,1918,AUG,8,174.5
VIDARBHA,1918,SEP,9,55.5
VIDARBHA,1918,OCT,10,3.4
VIDARBHA,1918,NOV,11,16.8
VIDARBHA,1918,DEC,12,13.2
VIDARBHA,1919,JAN,1,55.8
VIDARBHA,1919,FEB,2,37.0
VIDARBHA,1919,MAR,3,15.9
VIDARBHA,1919,APR,4,6.3
VIDARBHA,1919,MAY,5,19.9
VIDARBHA,1919,JUN,6,325.6
VIDARBHA,1919,JUL,7,280.3
VIDARBHA,1919,AUG,8,249.8
VIDARBHA,1919,SEP,9,103.6
VIDARBHA,1919,OCT,10,98.0
VIDARBHA,1919,NOV,11,19.3
VIDARBHA,1919,DEC,12,1.1
VIDARBHA,1920,JAN,1,26.7
VIDARBHA,1920,FEB,2,0.3
VIDARBHA,1920,MAR,3,5.2
VIDARBHA,1920,APR,4,6.2
VIDARBHA,1920,MAY,5,4.8
VIDARBHA,1920,JUN,6,101.8
VIDARBHA,1920,JUL,7,237.8
VIDARBHA,1920,AUG,8,111.7
VIDARBHA,1920,SEP,9,83.3
VIDARBHA,1920,OCT,10,0.5
VIDARBHA,1920,NOV,11,0.0
VIDARBHA,1920,DEC,12,0.0
VIDARBHA,1921,JAN,1,20.3
VIDARBHA,1921,FEB,2,0.1
VIDARBHA,1921,MAR,3,0.0
VIDARBHA,1921,APR,4,2.6
VIDARBHA,1921,MAY,5,0.0
VIDARBHA,1921,JUN,6,283.9
VIDARBHA,1921,JUL,7,293.0
VIDARBHA,1921,AUG,8,292.0
VIDARBHA,1921,SEP,9,182.3
VIDARBHA,1921,OCT,10,11.3
VIDARBHA,1921,NOV,11,0.2
VIDARBHA,1921,DEC,12,0.0
VIDARBHA,1922,JAN,1,33.8
VIDARBHA,1922,FEB,2,2.3
VIDARBHA,1922,MAR,3,0.0
VIDARBHA,1922,APR,4,3.8
VIDARBHA,1922,MAY,5,5.1
VIDARBHA,1922,JUN,6,206.1
VIDARBHA,1922,JUL,7,361.7
VIDARBHA,1922,AUG,8,116.5
VIDARBHA,1922,SEP,9,295.3
VIDARBHA,1922,OCT,10,4.7
VIDARBHA,1922,NOV,11,80.3
VIDARBHA,1922,DEC,12,0.3
VIDARBHA,1923,JAN,1,1.0
VIDARBHA,1923,FEB,2,6.7
VIDARBHA,1923,MAR,3,30.6
VIDARBHA,1923,APR,4,3.4
VIDARBHA,1923,MAY,5,2.3
VIDARBHA,1923,JUN,6,21.4
VIDARBHA,1923,JUL,7,402.9
VIDARBHA,1923,AUG,8,201.1
VIDARBHA,1923,SEP,9,260.1
VIDARBHA,1923,OCT,10,11.0
VIDARBHA,1923,NOV,11,0.1
VIDARBHA,1923,DEC,12,0.7
VIDARBHA,1924,JAN,1,21.3
VIDARBHA,1924,FEB,2,0.5
VIDARBHA,1924,MAR,3,4.4
VIDARBHA,1924,APR,4,6.2
VIDARBHA,1924,MAY,5,3.2
VIDARBHA,1924,JUN,6,43.8
VIDARBHA,1924,JUL,7,308.3
VIDARBHA,1924,AUG,8,220.6
VIDARBHA,1924,SEP,9,217.3
VIDARBHA,1924,OCT,10,126.9
VIDARBHA,1924,NOV,11,33.6
VIDARBHA,1924,DEC,12,8.1
VIDARBHA,1925,JAN,1,0.0
VIDARBHA,1925,FEB,2,0.0
VIDARBHA,1925,MAR,3,7.3
VIDARBHA,1925,APR,4,5.4
VIDARBHA,1925,MAY,5,28.0
VIDARBHA,1925,JUN,6,130.3
VIDARBHA,1925,JUL,7,293.9
VIDARBHA,1925,AUG,8,307.2
VIDARBHA,1925,SEP,9,77.4
VIDARBHA,1925,OCT,10,21.8
VIDARBHA,1925,NOV,11,61.5
VIDARBHA,1925,DEC,12,8.4
VIDARBHA,1926,JAN,1,59.5
VIDARBHA,1926,FEB,2,5.7
VIDARBHA,1926,MAR,3,23.7
VIDARBHA,1926,APR,4,15.1
VIDARBHA,1926,MAY,5,34.4
VIDARBHA,1926,JUN,6,31.8
VIDARBHA,1926,JUL,7,330.6
VIDARBHA,1926,AUG,8,420.0
VIDARBHA,1926,SEP,9,109.9
VIDARBHA,1926,OCT,10,38.7
VIDARBHA,1926,NOV,11,1.3
VIDARBHA,1926,DEC,12,0.6
VIDARBHA,1927,JAN,1,0.7
VIDARBHA,1927,FEB,2,10.0
VIDARBHA,1927,MAR,3,12.2
VIDARBHA,1927,APR,4,2.0
VIDARBHA,1927,MAY,5,2.2
VIDARBHA,1927,JUN,6,280.2
VIDARBHA,1927,JUL,7,414.7
VIDARBHA,1927,AUG,8,220.1
VIDARBHA,1927,SEP,9,97.7
VIDARBHA,1927,OCT,10,51.5
VIDARBHA,1927,NOV,11,70.4
VIDARBHA,1927,DEC,12,5.7
VIDARBHA,1928,JAN,1,0.2
VIDARBHA,1928,FEB,2,43.1
VIDARBHA,1928,MAR,3,5.9
VIDARBHA,1928,APR,4,0.2
VIDARBHA,1928,MAY,5,2.2
VIDARBHA,1928,JUN,6,177.8
VIDARBHA,1928,JUL,7,296.2
VIDARBHA,1928,AUG,8,185.2
VIDARBHA,1928,SEP,9,180.1
VIDARBHA,1928,OCT,10,108.5
VIDARBHA,1928,NOV,11,0.1
VIDARBHA,1928,DEC,12,17.8
VIDARBHA,1929,JAN,1,3.8
VIDARBHA,1929,FEB,2,52.6
VIDARBHA,1929,MAR,3,0.7
VIDARBHA,1929,APR,4,11.8
VIDARBHA,1929,MAY,5,0.7
VIDARBHA,1929,JUN,6,170.9
VIDARBHA,1929,JUL,7,263.5
VIDARBHA,1929,AUG,8,157.4
VIDARBHA,1929,SEP,9,193.1
VIDARBHA,1929,OCT,10,28.2
VIDARBHA,1929,NOV,11,0.0
VIDARBHA,1929,DEC,12,29.8
VIDARBHA,1930,JAN,1,0.0
VIDARBHA,1930,FEB,2,5.3
VIDARBHA,1930,MAR,3,1.2
VIDARBHA,1930,APR,4,27.4
VIDARBHA,1930,MAY,5,4.4
VIDARBHA,1930,JUN,6,181.3
VIDARBHA,1930,JUL,7,252.9
VIDARBHA,1930,AUG,8,194.4
VIDARBHA,1930,SEP,9,233.2
VIDARBHA,1930,OCT,10,44.8
VIDARBHA,1930,NOV,11,36.3
VIDARBHA,1930,DEC,12,1.9
VIDARBHA,1931,JAN,1,4.0
VIDARBHA,1931,FEB,2,4.6
VIDARBHA,1931,MAR,3,11.6
VIDARBHA,1931,APR,4,5.6
VIDARBHA,1931,MAY,5,3.1
VIDARBHA,1931,JUN,6,103.3
VIDARBHA,1931,JUL,7,380.6
VIDARBHA,1931,AUG,8,390.7
VIDARBHA,1931,SEP,9,232.9
VIDARBHA,1931,OCT,10,225.1
VIDARBHA,1931,NOV,11,40.2
VIDARBHA,1931,DEC,12,2.4
VIDARBHA,1932,JAN,1,0.0
VIDARBHA,1932,FEB,2,27.4
VIDARBHA,1932,MAR,3,12.9
VIDARBHA,1932,APR,4,3.4
VIDARBHA,1932,MAY,5,10.3
VIDARBHA,1932,JUN,6,154.2
VIDARBHA,1932,JUL,7,526.6
VIDARBHA,1932,AUG,8,176.7
VIDARBHA,1932,SEP,9,183.8
VIDARBHA,1932,OCT,10,25.6
VIDARBHA,1932,NOV,11,9.7
VIDARBHA,1932,DEC,12,0.0
VIDARBHA,1933,JAN,1,4.8
VIDARBHA,1933,FEB,2,38.3
VIDARBHA,1933,MAR,3,9.1
VIDARBHA,1933,APR,4,20.5
VIDARBHA,1933,MAY,5,64.6
VIDARBHA,1933,JUN,6,244.6
VIDARBHA,1933,JUL,7,353.7
VIDARBHA,1933,AUG,8,365.4
VIDARBHA,1933,SEP,9,301.7
VIDARBHA,1933,OCT,10,75.1
VIDARBHA,1933,NOV,11,8.4
VIDARBHA,1933,DEC,12,16.0
VIDARBHA,1934,JAN,1,2.2
VIDARBHA,1934,FEB,2,0.0
VIDARBHA,1934,MAR,3,0.3
VIDARBHA,1934,APR,4,8.5
VIDARBHA,1934,MAY,5,0.3
VIDARBHA,1934,JUN,6,169.1
VIDARBHA,1934,JUL,7,335.1
VIDARBHA,1934,AUG,8,390.9
VIDARBHA,1934,SEP,9,254.4
VIDARBHA,1934,OCT,10,10.8
VIDARBHA,1934,NOV,11,46.6
VIDARBHA,1934,DEC,12,0.1
VIDARBHA,1935,JAN,1,14.5
VIDARBHA,1935,FEB,2,4.6
VIDARBHA,1935,MAR,3,0.7
VIDARBHA,1935,APR,4,26.0
VIDARBHA,1935,MAY,5,1.0
VIDARBHA,1935,JUN,6,151.8
VIDARBHA,1935,JUL,7,528.1
VIDARBHA,1935,AUG,8,164.8
VIDARBHA,1935,SEP,9,250.4
VIDARBHA,1935,OCT,10,13.4
VIDARBHA,1935,NOV,11,0.4
VIDARBHA,1935,DEC,12,2.3
VIDARBHA,1936,JAN,1,17.6
VIDARBHA,1936,FEB,2,60.3
VIDARBHA,1936,MAR,3,21.6
VIDARBHA,1936,APR,4,4.8
VIDARBHA,1936,MAY,5,30.5
VIDARBHA,1936,JUN,6,377.5
VIDARBHA,1936,JUL,7,285.3
VIDARBHA,1936,AUG,8,308.3
VIDARBHA,1936,SEP,9,188.8
VIDARBHA,1936,OCT,10,61.9
VIDARBHA,1936,NOV,11,90.9
VIDARBHA,1936,DEC,12,3.5
VIDARBHA,1937,JAN,1,0.0
VIDARBHA,1937,FEB,2,33.1
VIDARBHA,1937,MAR,3,42.4
VIDARBHA,1937,APR,4,112.7
VIDARBHA,1937,MAY,5,1.5
VIDARBHA,1937,JUN,6,135.6
VIDARBHA,1937,JUL,7,476.2
VIDARBHA,1937,AUG,8,177.2
VIDARBHA,1937,SEP,9,226.0
VIDARBHA,1937,OCT,10,105.7
VIDARBHA,1937,NOV,11,0.4
VIDARBHA,1937,DEC,12,8.4
VIDARBHA,1938,JAN,1,4.0
VIDARBHA,1938,FEB,2,12.4
VIDARBHA,1938,MAR,3,9.7
VIDARBHA,1938,APR,4,6.5
VIDARBHA,1938,MAY,5,26.2
VIDARBHA,1938,JUN,6,354.0
VIDARBHA,1938,JUL,7,425.6
VIDARBHA,1938,AUG,8,314.1
VIDARBHA,1938,SEP,9,181.6
VIDARBHA,1938,OCT,10,126.8
VIDARBHA,1938,NOV,11,0.0
VIDARBHA,1938,DEC,12,0.0
VIDARBHA,1939,JAN,1,1.3
VIDARBHA,1939,FEB,2,1.9
VIDARBHA,1939,MAR,3,34.2
VIDARBHA,1939,APR,4,12.2
VIDARBHA,1939,MAY,5,0.1
VIDARBHA,1939,JUN,6,116.1
VIDARBHA,1939,JUL,7,224.2
VIDARBHA,1939,AUG,8,385.4
VIDARBHA,1939,SEP,9,66.5
VIDARBHA,1939,OCT,10,33.5
VIDARBHA,1939,NOV,11,6.0
VIDARBHA,1939,DEC,12,0.4
VIDARBHA,1940,JAN,1,0.0
VIDARBHA,1940,FEB,2,9.3
VIDARBHA,1940,MAR,3,1.3
VIDARBHA,1940,APR,4,12.8
VIDARBHA,1940,MAY,5,11.5
VIDARBHA,1940,JUN,6,262.7
VIDARBHA,1940,JUL,7,591.0
VIDARBHA,1940,AUG,8,298.6
VIDARBHA,1940,SEP,9,53.6
VIDARBHA,1940,OCT,10,79.0
VIDARBHA,1940,NOV,11,24.3
VIDARBHA,1940,DEC,12,13.4
VIDARBHA,1941,JAN,1,9.6
VIDARBHA,1941,FEB,2,15.2
VIDARBHA,1941,MAR,3,13.5
VIDARBHA,1941,APR,4,3.1
